,가격,평점,채널,날짜,제품명,리뷰
113,"36,890",평점5,보만코리아,19.11.07.,보만 VC7210,소리 별로 크지 않아요...얼마나 작은 소리를 원하시는지는 몰라도 예전에 샀던 조용하다고 한 삼성청소기랑 별 차이 없어요...성능도 좋구요 흡입력이 좋아요. 작아서 그냥 대충 잠시 쓰려고 했는데 메인보다 더 많이 쓰고 있어요. 간편하면서 가벼우니까 자꾸 청소하게 되네요. 원룸에 사시는 학생이나 큰 메인 청소기 매번 돌리기 힘드신 분들께 강력추천 이에요. 돈 안아까워요. 매번 청소기 돌리는 우리 남편이 더 좋아하네요 ㅋ
114,"36,890",평점5,G마켓,21.04.27.,보만 VC7210,"어제 주문 했는데 오늘 받았습니다크기가 작아서 딱 좋고 가볍고 (바닥헤드 장착 1kg안됌)정말 실용적 입니다.크기가 작으니 모터가 작은데도 흡입력이 이 정도면최고 입니다그때 그때 사용하기에 유용하고 먼지함과 필터 세척 할 수 있어서 깔끔하게 사용 가능합니다굳이 단점 이라면,완충이 10시간이나 걸린다고 하는데충천중과 완충시 똑 같은 빨간등 입니다전기코드 끼워 놨다가 시간 좀 지나면 빼서 놓고 사용해야 전기 절약 할 수 있습니다"
115,"36,890",평점1,G마켓,19.02.25.,보만 VC7210,처음 왓는데 불이안들어옴설마하고 충전이다되서 불이꺼?볐??? 하고 몇번 쓰고 다시충전.... 해도 안들어옴 그때서 다른사이트 후기 문의 찾아?f는데 충전불량이 있더군요그래서 기분은 나쁘지만 뭐 전자제품이 초기불량 있을수도있지...하고 다시 충전기를 받고 충전테스트하는데또 충전불량...... 설마 내 콘센트나 멀티탭이 문제일까 해서콘센트도바까보고 다해?f으나 결국 불들어오지않음확인도안해서 보내줍니까?? 또 이거 충전기만 보내실겁니까?집에 쓰레기만 쌓이네요 장난하나요
116,"36,890",평점5,보만코리아,19.11.03.,보만 VC7210,기존에 S사 무선 핸디 청소기를 사용했었는데 하나가 더 필요해서 여기저기 알아보다 후기가 많아서 샀어요.  S사꺼보다 힘도 좀 좋고 소리도 살짝 큰것같긴한데 전 S사 보다 좋아요. 빨아들이는 힘땜에 고민하는 분이 있다면 적극 추천드리고싶어요. 동영상을 찍어볼껄 살짝 아쉽네요^^;침대 패드를 청소하고보니 보이지 않던 먼지와 머리카락이...  깜짝 놀랐어요~ 저처럼 핸디무선청소기 고민중이시라면 적극 추천합니다!!!
117,"36,890",평점5,보만코리아,20.06.07.,보만 VC7210,"없다가 있는 것 자체도 물론 다르지만 저는 청소 안하면 못자는 성격이라서 매일 물티슈로 닦고 잤는데 요즘은 청소기 있어서 그냥 행복해요. 특히 머리카락 하... 빨아들이는 힘 장난 아니에요 ㅎㅎ 분리도 돼서 청소기 간편하게 씻기도 좋고, 고정시켜둘수 잇어서 더 깔끔하게 보관도 가능해요. 소리는 조금 커서 너무 늦은 시간에는 사용하지 않지만 모든 면에서는 좋습니다."
118,"36,890",평점4,옥션,19.12.20.,보만 VC7210,"원래 비슷한 성능의 삼* 저렴한 라인으로 쓰고 있다가 자취하러 나오면서 새로 구입하였습니다.이전 삼*제품은 긴 봉이 없어서 불편하여 일부러 봉 있는 걸로 샀는데 서서 청소가능하여 너무 좋고 편합니다. 흡입력도 아주 좋습니다. 배송은 빠르진 않았고, 아쉬운 점은 충전을 하여도 다 된건지 알 수 없어서 전기세가 많이 나올 것 같네요. 그것 빼곤 아직 사용시에 불편한 점 없고 아주 좋아요."
119,"36,890",평점5,G마켓,19.11.06.,보만 VC7210,무선 핸디 청소기 많이 고민하고 비교했는데 너무 잘 산것 같아요. 충전시간이 길고 사용시간이 짧은건 무선핸디 청소기라면 다 비슷한것 같아요.  잠깐씩 쓸 용도여서 우선 무게나 편리성에 중점을 두고 골랐는데 타 제품과 비교했을때 이만한 가격이면 훌륭한것 같아요.보만 코리아에서 제 가격에 사고 괜찮아서 여기저기 할인받고해서 저렴하게 하나 더 샀어요. 청소기 소리 작은걸 찾는다면 이 제품은 힘만큼 어느정도 있으니 참고하세요~~~
120,"36,890",평점5,보만코리아,21.07.24.,보만 VC7210,두번째구매입니다.기능이 간편하고 본체가 가볍고 파워가 좋습니다. 청소기의 기본에 충실하면서 필터청소도 쉬워요. 가격도 저렴하고요. 단계별로 나뉘는 고가청소기보다 이걸 더 자주 사용합니다. 가장 유용하게 사용하는곳은 창틀청소와 벌레잡기입니다. 시골이라 벌레가 많은데 층고가 높아도 천장까지 충분히 닿아 동전만한 거미도 잡습니다. 비명지르면서 털어내도 잘 털립니다. 그래서 가족에게 하나 더 사드렸어요.
121,"36,890",평점5,보만코리아,21.03.10.,보만 VC7210,"가격 대비 사용감 성능 디자인 다 우수함. 핸디형일 때 입구가 조금 작은 듯 하지만 불편할 정도는 아니었음. 소리가 조금 큰 듯 하지만 저렴한 가격을 생각하면 참을 수 있는 소음. 다만 길게 연결해서? 사용하는게 분리만 되고 길이를 늘였다 줄이는게 안돼서 살짝 불편하고 헤드 부분이 힘이 약해 청소하다보면 의도하지 않은 방향으로 헤드가 돌아가서 조금 불편함. 그래도 가격을 생각하면 충전, 보관 방법, 성능 뭐 하나 원룸에서 사용하기에 부족하지 않음"
122,"36,890",평점5,보만코리아,19.10.12.,보만 VC7210,"‼️먼지 사진 주의‼️ 가격이 저렴해서 흡입력이 괜찮을까 걱정했는데 쓸데없는 걱정이었어요! 크기는 생각보다 작았어요. 원룸에서 쓸거라 작아서 오히려 더 좋은것 같아요. 후기중에 소리가 크다는게 있었는데 막상 써보니까 저는 별로 크게 안느껴졌어요. 구매 전에는 매일 물티슈로 바닥 닦았는데 사용하고 필터보니까 먼지랑 모래 멍미,,,, 자취하고 구매한 제품 중에 제일 잘 산 것 같네용 ㅎㅎ"
123,"36,890",평점5,보만코리아,20.10.26.,보만 VC7210,너무 만족합니다. 거치대가 너무 가벼워서 양면테이프나 나사를 박아써야할것같긴하지만 청노기 자체는 힘ㄷᆢ좋고 세트로 오는 청소소품들이 길이조절도되고 청소하기 너무 편합니다. 큰 청소기와함께 두면 최강 청소군단입니다. 망설이시는분들은 꼭사세요. 두개 사서 어머니도 드렸는데 힘이 약할까 걱정했다가 흡입력에 기분좋게 쓰고있어서 리뷰남깁니다. 강추!
124,"36,890",평점5,보만코리아,20.08.04.,보만 VC7210,조와요...♡자취 꿀템!!!!맨날 돌돌이로 방바닥 청소하느라 20분 걸려서 긴 청소구(?)가 있으면서 핸디청소기인걸 원했어요. 대부분 일체형인 스탠드 청소기라 비쌌는데 이건 아주 가성비 짱짱에 성능도좋아요. 아쉽다면 충전단자가 너무 연약해서....충전꼽는곳도 그렇구 잘못 거치하면 부러지거나 고장날까봐 조마조마하네요. 그래도 성능 좋고 편해서 대만족입니다
125,"36,890",평점5,보만코리아,19.12.08.,보만 VC7210,회사에서 쓸려구 샀어요. 집에서는 다이슨V10 쓰다보니 유선은 못쓰겠더라구요. 솔직히 집에서도 핸드청소기를 더 많이 쓰고 있기도 하고..다이슨이든 LG든 삼성이든 익숙해져서 그렇지 무겁잖아요. 이가격에 이무게에 흡입력 이정도면 굉장히 만족합니다. 소음도 심한편 아니구요. 3만원대 청소기 사시면서 흡입력을 더 바란다면 욕심이고 공업용 청소기 사쓰셔야할듯합니다. 집들이 선물용으로도 몇개 사두려구요.
126,"36,890",평점5,G마켓,21.03.20.,보만 VC7210,워낙 작고 가볍다보니까 막 튼튼해 보이고 그런건 아닌데 생긴거랑 달리 일은 엄청 잘하네요^^  고양이 모래도 한번에 샤샤샥 빨아 들이고 카펫이나 메트위의 털도 잘 치워줘요. 한손으로도 핸들링이 가능해서 사용할때 힘도 안들어요.  바닥에 매트리스가 깔려 있어서 유선청소기로 청소할때 너무 불편했는데 이걸로 하니까 엄청 편하네요. 진작 살걸 그랬어요. 강추.
127,"36,890",평점4,보만코리아,19.11.27.,보만 VC7210,식당에서식사하면서떨어뜨린빵부스러기같은걸빨아들이려고작은걸찾아서구매했는데 아침청소용으로써도될만큼흡입력좋고 헤드가작고부드럽게밀려서아주좋습니다연장관두개연결해서길게써도잘빨아들입니다 다만아쉬운건거치대가없다는건데요 다른용도로바꿔쓸수있게끔같이꽂아놀수있는거치대가없어서그거하나아쉽지만성능이아주좋아서만족합니다 소음도크지않습니다
128,"36,890",평점5,보만코리아,20.04.20.,보만 VC7210,자취방 청소용으로 제격이에요! 먼지도 잘 빨리고 충전용이라 좋고 워셔블이라 한 번 청소하고 한 번 필터씻으면 위생용으로도 좋고 소리도 많이 크지 않아서 너무 밤 아니면 자주 사용합니다 ㅎㅎ 머리 말리고나서 머리카락 치우는 게 일이었는데 이제 청소기가 있으니까 편하게 치울 수 있어 좋아요~ 조립 간편하고 용도에 따라 청소기 입구 바꿔 낄 수 있는 것도 좋구요~ 가격도 적당해서 넘나 잘 산 것 같아요! 자취방 용 혹은 방 청소용으로 강추 합니다~~
129,"36,890",평점4,11번가,20.02.25.,보만 VC7210,두달정도사용후 리뷰남겨요~무선핸드청소기들은 소음은 다 있는거 같아서~전흡입력을 우선생각했어요~애들이 있어 과자부스러기ㅇ같은 먼지가 자주생겨 수시로 청소해야기에 ~^^호루라기청소긴 무겁다는 리뷰가  많아 육아하는맘들은 손목이 약해진터라 좀더가볍고특히 청소하기 편한상품을찾다가 가격이며 가볍고 흡입력도 정말 좋아요~육아맘에겐 강추입니다~
130,"36,890",평점5,보만코리아,19.10.04.,보만 VC7210,가벼워서 손쉽게 청소할수 있다는 점과 흡입력이 좋다는 이 두가지 특 장점 만으로 5점을 주고 싶습니다 👏 단점은 없는것같아요 제가 원룸에 살아서 소음을 걱정했는데 생각보다 크지 않았고 청소는 5분 이내로 다 끝나니까 크게 걱정할 부분은 아닌것 같아요심지어 가격도 착해서 가성비 끝판왕 청소기인것 같습니다 청소기사려고 일주일이상 고민했는데 기대이상!! 👍  번창하세요 😊
131,"36,890",평점5,보만코리아,19.03.15.,보만 VC7210,"택배 받자마자 10분 정도 충전해서 바로 사용해봤는데, 생각했던 것 보다 소음은 크지 않았어요. 그리고 애초에 일반 청소기 정도의 흡입력을 기대한 건 아니였기 때문에 흡입력 부분도 만족스러웠습니다. 매일 큰 청소기를 사용하기에는 번거롭고, 그렇다고 손이나 돌돌이로 매번 청소하기도 그렇고. 이럴 때 딱 적당한 청소기라고 생각해요.기대했던 정도에 맞아서 저는 매우 만족합니다~앞으로 고장만 안나면 좋겠네요~"
132,"36,890",평점5,송송파송송,19.04.15.,보만 VC7210,2.97평 기숙사에서 사용하려고 주문햇는데 가성비 좋고 작은데 흡입력이 좋아요 소리 크다는 후기보고 걱정했는데 저는 견딜만하고 드라이기 소리정도에요그전에는 머리카락 줍는게 스트레스였는데 이거 사고는 청소가 덜 번거롭고 빨리끝나서 생활만족도가 올라갔어요^^ 저같은 좁은방 기숙인 및 자취생들에게 강추합니다!
133,"36,890",평점5,신세계몰,20.07.09.,보만 VC7210,"가격대비 훌륭합니다
소리가 조금 크기는 하지만 참을만 한정도구요
작은 먼지도 잘 빨이들이고  청소도 간편합니다
큰 청소기처럼 흡입력이 좋지는 않지만
작은공간  그때그때 작은먼지는 훌륭하게 처리가능
집전체 돌려도 충분히 청소가능하구요
다만 충전은 오래 걸려요
그냥 항상 충전시켜 두는것 같아요
청소후 처리도 그닥 불편하지 않아요
먼지 떼어내고 물로 씻어 말려두었다가 사용하고 있어요
가격대비 좋은것 또 한가지는
긴 흡입 노즐이 있어서 서서 청소가능하다는 겁니다"
134,"36,890",평점5,옥션,19.12.27.,보만 VC7210,후기가 좋아서 결정했는데 후기만큼 괜찮네요.와트수가 작아서 힘이 없을까 걱정했는데 머리카락이나 먼지 빨리는데 문제 없이 잘 빨리고 오히려 힘이 너무 강해서 부담스러운 청소기보다 간편해서 자주 손이갑니다. 이거 들이고 나서는 먼지나 머리카락은 보이는대로 간단히 빨아들여 버리니까 바닥이 아주 깨끗해졌네요.. 베터리 수명감안하더라도 이 제품을 구입하길 잘했다 싶어요. 수고하세요.
135,"36,890",평점5,보만코리아,20.06.10.,보만 VC7210,"자취생 필수품이라는 후기 보고 구매했는데 완전 굿!! 흡입력 너무 좋아요!!! 고양이 키우는 집사라서...모래랑 고양이 털 때문에 매일 청소하는데 이거 쓴 이후로 집에서 모래 사라짐..대박👍 그리고 구성이 너무 좋음요. 앞에 주둥이 바꿔서 침대 옆이나 틈새청소, 책상 위랑 책장 사이사이 다 청소 가능ㅠㅠ 집이 깨끄으으읏!! 감동입니다. 가성비 짱. 이 가격에 이정도 퀄이라니."
136,"36,890",평점5,보만코리아,19.03.19.,보만 VC7210,아직은 뭐 이게 나중에 어떤식으로 고장이 나게 될지.. 아니면 정말 만족하고 쓸지 잘 모르지만 자취할때 정전기포로 청소를 할 수 있는게 너무 한정적이라 현관이랑 베란다 먼지를 청소하려고 샀어요. 진짜 오자마자 바로 써봤는데 싸고 흡입력이 강하지 않아도 역시 청소기는 청소긴지 너무 편합니다 진짜..😭 후기들도 괜찮아서 보고 샀는데 만족해요 추천합니다.
