,가격,평점,채널,날짜,제품명,리뷰
93,"107,160",평점5,VIVRE KOREA,19.07.16.,비브르 A9 PLUS,힘이 좋아요 작지만 투룸사는데 전혀 문제 없구요 특히 브러쉬 툴로 침대를 청소 했는데 미세먼지가 엄청 쌓여있더라구요 충격적이었지만 앞으로 청소를 열심히해야겠네요 정말 가성비가 좋네요
94,"107,160",평점3,VIVRE KOREA,20.05.24.,비브르 A9 PLUS,기존 차이슨 보다 가볍고 라이트 장착이 좋은점이고 아쉬운점은 흡입력은 다소 약하네요 정말 가정용 바닥 먼지제거용.
95,"107,160",평점5,신세계몰,19.11.06.,비브르 A9 PLUS,생각보다 좋아요 싼마이로 샀는데 흡입력은 머 다이슨이나 유선에 비할바는 아니지만 8평짜리 원룸에 쓰기엔 딱입니다.
96,"107,160",평점5,VIVRE KOREA,19.06.26.,비브르 A9 PLUS,너무 가볍고 흡입력 장난아니에요!!!111부모님집에 하나더 장만해드려야겟어요 가벼워서 하루종일 청소기들고 댕겨도 될정도입니더 너무 만족이에용ㅎㅎ
97,"107,160",평점2,VIVRE KOREA,19.12.11.,비브르 A9 PLUS,봉이 처음부터 불량이 와서 두번이나 교체를 했네요.ㅠ부품 교환하는 과정은 좋았지만 조금 더 써봐야 될것 같습니다
98,"107,160",평점5,VIVRE KOREA,20.01.13.,비브르 A9 PLUS,상품평 보니까 소음이 크다고 하는데 그렇게 크지 않아서 다행이구 흡입력은 강하진 못하지만 그냥 쓸만한거 같아요
99,"107,160",평점4,VIVRE KOREA,19.09.05.,비브르 A9 PLUS,무선이라  편리하고  청소하고  싶을때 언제든지할수  있어요소리가  좀 크고  흡입력이  조금  약하긴 하네요그래도 가격대비  만족합니다
100,"107,160",평점4,옥션,20.01.21.,비브르 A9 PLUS,제품 받고 많이 사용하진 않았지만 전체적으로 마음에 드는데.. 한가지 흠은 거치대에 거치시 제품의 고정이 바르게 되지 않네요. 뭔가 잘 맞지 않는듯한 느낌..
101,"107,160",평점4,VIVRE KOREA,19.07.16.,비브르 A9 PLUS,타 브랜드 40만원 가까이 주고 사서 쓰다가 고장이 잘 나서 이 브랜드 가성비 좋은거 같아 샀어요 강력한 흡입력은 아니지만 가볍고 쓸만해요 부디 고장 안나고 오래쓸 수 있길~~
102,"107,160",평점3,VIVRE KOREA,19.09.11.,비브르 A9 PLUS,"생각했던것보다 헤드가 훨~~씬 작아요,,,ㅎㅎ아직 사용은 안해봐서 흡입력은 잘 모르겠어요 딱 원룸에서 쓸만해요"
103,"107,160",평점4,옥션,20.09.22.,비브르 A9 PLUS,두대 구매해서 다른 하나는 시댁에 가져다 주려구 잘 모셔두고 한대는 사용해보니 디자인 색상  모두 무난합니다
104,"107,160",평점1,옥션,20.01.13.,비브르 A9 PLUS,상품은 가볍고 사용하기 편하나 흡입력이좀 모자라고 작동시 바람나오는곳에서 냄새가 너무 심하게나서안좋음
105,"107,160",평점5,VIVRE KOREA,19.10.06.,비브르 A9 PLUS,잘 사용하고 있어요! 흡입력이 조금 아쉽지만 가성비로 따지면 좋은 것 같아용! 무엇보다 무선이라 넘 편해요...
106,"107,160",평점3,VIVRE KOREA,20.03.25.,비브르 A9 PLUS,거치대에 두려면 헤드와 본체를 분리해야하는 건 불편한 것 같아요. 그래도 흡입력 나쁘지 않아서 만족합니다
107,"107,160",평점3,VIVRE KOREA,19.07.29.,비브르 A9 PLUS,제품은 디자인이나 마음에드는데 2단계에서 자꾸 꺼져서 교환받고 또 동일증상이잇네요한번더 기대해봅니다
108,"107,160",평점1,VIVRE KOREA,19.09.28.,비브르 A9 PLUS,소음이정말심각하네요 청소기돌릴때마다 아랫집에서올라와요 이건좀아닌듯...싼맛에라도안사는게답이예요
109,"107,160",평점5,VIVRE KOREA,19.08.29.,비브르 A9 PLUS,소음 ~ 적음흡입력 ~ 아주 쎄진 않으나 괜찮음기타장점 ~ 헤드에 led가 있어 어둔곳 청소하기 편함거치대 있음
110,"107,160",평점4,VIVRE KOREA,19.07.28.,비브르 A9 PLUS,생각보다 작아서 보관하긴 좋은데 핸들링이나 흡입력이 그렇게 좋진 않아요 그래도 작은 원룸에서 사용하는데는 괜찮은 것 같아요
111,"107,160",평점5,VIVRE KOREA,19.08.29.,비브르 A9 PLUS,배송도 일단 빨랐구요.다이슨에 비해 가격대비 완전 만족스럽고사용은 일주일정도 됐지만. 현재 괜찮아요가볍고 흡입력도 이정도면 괜찮습니다^^
112,"107,160",평점4,VIVRE KOREA,19.07.20.,비브르 A9 PLUS,소리는 작진않지만 그래도 예전에 쓰던게 너무 소리가커서 그거보단 나은것같아요 또 배송이빨라서 좋았어요 이가격이면 잘산거같아요! 잘빨아들이네요 good
113,"107,160",평점3,VIVRE KOREA,19.12.15.,비브르 A9 PLUS,그럭저러 쓸만해요흡입력이 기존에 쓰덕거에 비해 좀 약하고  소음도 약간 있지만 가격에 맞는 수준같음.
114,"107,160",평점2,VIVRE KOREA,19.08.30.,비브르 A9 PLUS,첨엔언지도어느정도흡입하드니점점점빠려들어가는게약해지고지금은청소기를다시사야될상태입니다 가격도싼게아닌데흡입력도아니구돈난리친느낌입니다
115,"107,160",평점5,VIVRE KOREA,19.06.23.,비브르 A9 PLUS,배송도 빠르고 잘받았어요~^^ 요즘 미세먼지랑 강아지털때문에 전쟁인데잘빨리고 좋아요! 흡입력도 좋고 아주 잘산거같아요!!
116,"107,160",평점5,VIVRE KOREA,20.01.22.,비브르 A9 PLUS,작은 원룸에서 사용중인데 매우 좋습니다. 흡입력이 엄청 좋은건 아니지만 작은집 청소에는 매우 만족이고 생각보다 공간차지도 적은편이예요
117,"107,160",평점4,VIVRE KOREA,19.12.28.,비브르 A9 PLUS,가격대비 사용하기 좋습니다 무선이라 더 좋은거 같아요 흡입력과 필터만 더 좋아진다면 가격이 상승한다 해도 재구매 할거 같습니다 더욱 발전하는 차이슨이 되길 바랍니다
118,"107,160",평점5,VIVRE KOREA,19.06.24.,비브르 A9 PLUS,결혼한지 3개월된 신혼 부부입니다. 저는 꼭 다x슨 제품을 사용해야지 했는데 친구가 이 청소기 가성비 갑오브갑이라는 말에 추천받고 바로 주문했는데 안샀으면 비싼돈 날릴뻔 했어요. ^^ 소음도 적고 빠른배송도 감사합니다.
119,"107,160",평점5,VIVRE KOREA,19.06.23.,비브르 A9 PLUS,배송도 빠르고 다른 차이슨 무선청소기 써봤었는데 그거보다 더 가볍네요^^거치대 보관방법도 너무 맘에 들어요~~ 깔끔하게~ 다만 아이들 손이 닿지 않는 곳에 놔야겠어요~그건 어느 물건이나지만요~ㅎㅎ
120,"107,160",평점4,G마켓,19.09.15.,비브르 A9 PLUS,아직 몇 번 안 써봤지만 넘넘 파워도 좋고 가볍네요!세워놓는게 분리해야해서 좀 귀찮아요 ㅋㅋ
121,"107,160",평점3,VIVRE KOREA,19.10.14.,비브르 A9 PLUS,파워약해진다는 후기가있어서 걱정했는데.2번 교환후 잘 사용하고있습니다.가격대비 괜찮아요
122,"107,160",평점5,VIVRE KOREA,19.07.12.,비브르 A9 PLUS,가성비 끝판왕인거같습니다 !! 원룸이나 20평 미만이면 굳이 고가의 청소기가필요없을정도네요
123,"107,160",평점4,VIVRE KOREA,19.07.18.,비브르 A9 PLUS,가볍고 쓰기 좋은데 분리해서 거치해야되는게 좀 불편하네요메인은 아니고 서브용으로 좋아요
124,"107,160",평점5,옥션,20.07.06.,비브르 A9 PLUS,힘도쎄고 충전해서 쓰는거 치곤 아주 좋네요.  다*슨과 비교해도 괜찮을 만큼 가성비 짱입니다.
125,"107,160",평점5,VIVRE KOREA,19.12.20.,비브르 A9 PLUS,조용하면서 가볍고 좋아요~ 잘 쓰고 있습ㄴ디ㅏ. 그런데 유선보단 아무래도 먼지를 빨아들이는  게 조금 약한거 같아요..ㅠ
126,"107,160",평점4,VIVRE KOREA,21.01.21.,비브르 A9 PLUS,가벼운 편 아니고요 2단 밖에 없어서 조금 아쉽고 소리가 크지 않아 좋아요근디 잘 안빨립니다
127,"107,160",평점4,VIVRE KOREA,19.09.22.,비브르 A9 PLUS,가벼워서 좋은데 흡입력은 별루예요.아들 자취방에 쓸려고 샀는데 깔끔하게 청소되진 않아요.
128,"107,160",평점4,VIVRE KOREA,19.08.11.,비브르 A9 PLUS,청소기가 되게 가볍네요. 그런데 거치대가 너무 불편하고 흡입력이 엄청 좋은 것 같진 않아요
129,"107,160",평점5,VIVRE KOREA,19.07.05.,비브르 A9 PLUS,가격대비 훌륭합니다.평수가 작아서 유선청소기 끌고다니면 이리저리 걸렸는데 간편하네요^^
130,"107,160",평점5,VIVRE KOREA,20.05.25.,비브르 A9 PLUS,친정 엄마 선물로샀어요 가볍고 가성비좋아요 스탠드까지 따로 살필요없는것두 장점이네요
131,"107,160",평점5,VIVRE KOREA,19.07.18.,비브르 A9 PLUS,무선이라 힘 약할까 걱정했는데 쓰던 지인이 괜찮다해서 주문했어요. 나름 가볍고 좋습니다
132,"107,160",평점5,VIVRE KOREA,19.07.25.,비브르 A9 PLUS,"가볍고,소음적고,특히 메인브러쉬가회전하면서 바닥을쓸어주는효과나니까 아주좋아요^^"
133,"107,160",평점5,VIVRE KOREA,19.07.19.,비브르 A9 PLUS,"와 이거 진짜 너무 좋아요!고양이 키우고 있는데 매일 모래나 털때문에 힘들었는데, 이거 사고 발에 뭐 안묻네요~^^가성비 짱 청소기입니다~!!"
134,"107,160",평점4,VIVRE KOREA,19.08.10.,비브르 A9 PLUS,2단에서 수초후 꺼져서 교환했는데 다시 받은건 일단 잘됩니다. 고장없이 잘 쓰기싶네요
135,"107,160",평점1,VIVRE KOREA,19.08.29.,비브르 A9 PLUS,흡입력 완전 안좋은데요 바닥 솔이 안돌아가서 A/S를 2번이나 신청했음 너무 불편합니다
136,"107,160",평점5,VIVRE KOREA,19.07.25.,비브르 A9 PLUS,평점이랑 리뷰보고 구매했는데 정말 만족스러워요 간편하면서도 흡입력도 좋아서 간단간단히 청소 여러번 할 수 있습니다👍👍
137,"107,160",평점5,VIVRE KOREA,19.06.27.,비브르 A9 PLUS,전에 사용하던것보다 흡입력도 좋고 덜시끄러워서 좋네요. 청소하기가 수월해졌어요
138,"107,160",평점5,VIVRE KOREA,19.07.18.,비브르 A9 PLUS,디자인심플하고 헤드에서불빛나는거너무좋아요쇼파나 침대바닥이잘보여요   먼지흡수도잘되구  약간에무게감있어좋아요
139,"107,160",평점5,VIVRE KOREA,19.07.28.,비브르 A9 PLUS,엄마가 기존 무선 청소기가 무겁다고 해서 샀는데 가벼워서 좋습니다. 흡입력도 나쁘지 않고요. 소음도 이전 제품보다 크지 않습니다.
140,"107,160",평점5,VIVRE KOREA,19.07.29.,비브르 A9 PLUS,가성비 좋구요. 소리는 조금 나지만 큰 편은 아닌듯합니다. 교체날이 많아서 좋네요
141,"107,160",평점3,VIVRE KOREA,19.07.18.,비브르 A9 PLUS,흡입력이 그리좋지않아요 생각했던것보다아닌거같아요 그래도 수시로 간단하게 청소할땐 편리할꺼같네요
142,"107,160",평점5,VIVRE KOREA,19.06.25.,비브르 A9 PLUS,주변에 언니집에 있는거 보고 샀어요 차이슨도 종류가 많아서 뭐 사야싶었는데.. 요거 완전 물건이네요~~~ㅎㅎㅎ
143,"107,160",평점4,VIVRE KOREA,19.08.13.,비브르 A9 PLUS,아직 써보지 않았어요~계모임 사은품으로 산거라 멋진 1등 상품이 되길바래봅니다
144,"107,160",평점4,VIVRE KOREA,19.07.21.,비브르 A9 PLUS,거치하기 좀 불편하긴 하지만 다른 청소기보다 가벼운 편이고 소음이 적어 좋네요
145,"107,160",평점3,VIVRE KOREA,20.01.16.,비브르 A9 PLUS,가볍긴해서 좋은데흡입력이 좀약한거같아요바람이 옆으로나오는데 먼지냄새ㅠㅠ
146,"107,160",평점4,VIVRE KOREA,20.01.04.,비브르 A9 PLUS,저렴한 가격대비 퀄리티가 좋아요. 흡입력이 조금 약하지만 유용하게 쓸만합니다
147,"107,160",평점4,VIVRE KOREA,19.07.19.,비브르 A9 PLUS,사무실용으로 구입했는데 조금더 써봐야될거같아요 아직까지는 만족하고있어요~
148,"107,160",평점5,VIVRE KOREA,20.04.02.,비브르 A9 PLUS,아직 구매후 사용전요  가게오픈하면쓰려고킵해둔상황 잘쓸께요 빠른배송감사요
149,"107,160",평점4,VIVRE KOREA,19.07.09.,비브르 A9 PLUS,일단 무선청소기 자체가 정말 편해요! 근데 생각보다 청소기 헤드 사이즈가 작더라구요ㅠㅠ 원룸이나 작은 집에 딱 맞을것 같아요~!
150,"107,160",평점5,VIVRE KOREA,19.07.05.,비브르 A9 PLUS,아직 많이 써보지 않았지만 디자인 예쁘고정리 잘되서 깔끔하네요성능도 좋아요
151,"107,160",평점3,비브르샵,20.05.23.,비브르 A9 PLUS,생각보다 가볍고 흡입력도 괜찮네요 오늘 도착  했는데 테스트겸  한번 써봤어요
152,"107,160",평점4,옥션,20.04.03.,비브르 A9 PLUS,청소기 헤드 너비가 좀 작아서 청소를 오래 해야함. 40분 간 가능하다고 했는데 실제 사용해보니 그거보다 짧음
153,"107,160",평점5,VIVRE KOREA,19.11.30.,비브르 A9 PLUS,디자인.성능.모두 괜찬네여.. 간단하게세차장을 가지 않아도 바로바로 지저분할때청소 할수 있어 좋습니다..
154,"107,160",평점1,VIVRE KOREA,19.08.24.,비브르 A9 PLUS,흡입이 정말... 안되요. 제꺼만 안되는건가싶기도 하고 다른 평들은 괜찮어서 구매를 했는데.... 결국 유선으로 다시 구매했습니다.
155,"107,160",평점3,VIVRE KOREA,20.05.17.,비브르 A9 PLUS,"침대 매트리스, 소파 등 청소하려고 구매했는데, 제 생각보다는 힘이 약합니다."
156,"107,160",평점4,VIVRE KOREA,19.08.08.,비브르 A9 PLUS,바람이 좀 약한것 같아요...너무 기대했었나봐요... 간단히 쓰기에는 괜찮네요~~
157,"107,160",평점5,VIVRE KOREA,19.08.02.,비브르 A9 PLUS,가성비 짱인 것 같아요흡입력도 좋고 가볍고 공간 차지도 많이 안해서 너무너무너무 좋아요유선청소기 쓰다가 무겁고 번거로워서 바꾼건데 청소 할 맛 나네용ㅎㅎㅎ 잘쓰겠습니다~
158,"107,160",평점5,VIVRE KOREA,19.07.21.,비브르 A9 PLUS,무선이라 너무편하고 좋아요  흡입력은 엄청좋지는 않지만 가성비는 최곱니다
159,"107,160",평점4,VIVRE KOREA,19.07.26.,비브르 A9 PLUS,생각보다 훨씬 조용하고 좋습니도앞쪽 연결구가 좀 뻑뻑한거에서 별하나 빼요
160,"107,160",평점5,VIVRE KOREA,19.07.29.,비브르 A9 PLUS,"힘도 좋고, 디자인도 정말 괜찮고, 저는 모두 만족했습니다.거기에 거치대에 청소기 set + 솔까지 모두 장착 가능하여깔끔합니다!"
161,"107,160",평점1,VIVRE KOREA,20.07.17.,비브르 A9 PLUS,흡입력이 갈수록 안좋아요.전혀 흡입 못합니다. 소형 청소기 금액보다는 더 주고 구매한건데 돈이 아깝네요.
162,"107,160",평점5,VIVRE KOREA,19.09.28.,비브르 A9 PLUS,가볍도 너무 좋아요 받침대가 말을 좀 안듣지만 가성비 최고라 추천드립니다
163,"107,160",평점5,VIVRE KOREA,19.06.27.,비브르 A9 PLUS,무선청소기 여러제품을 비교하고 구입했는데 가성비 정말 좋습니다! 무선 청소기의 신세계를 맛봤어요 ! 필요할 때 언제나 바로 꺼내서 쓸 수 있어서 정말 편해요!!! 흡입력도 유선청소기보다 더 좋은 것 같습니다~~!
164,"107,160",평점4,VIVRE KOREA,19.06.24.,비브르 A9 PLUS,무선청소기를 살까말까고민고민만 매일하다가결국 샀네요.엘지 다이슨 고민많이 했는데 결국차이슨을 선택했지만기능면에서 후회안합니다 ㅎㅎ 짱
165,"107,160",평점4,VIVRE KOREA,19.09.10.,비브르 A9 PLUS,무선이라 너무 너무 편리하네요소리는 좀 시끄러운것 같고 흡입력은 약간 미흡하지만 가격대비 만족해요
